idx,timestamp,symbol,open,high,low,close,volume
560135,2023-01-07 19.30.00,BTC/USDT,16937.82,16943.92,16935.23,16941.67,436
560136,2023-01-07 19.35.00,BTC/USDT,16941.67,16942.83,16937.64,16940.85,371
560137,2023-01-07 19.40.00,BTC/USDT,16940.85,16942.93,16939.58,16941.05,207
560138,2023-01-07 19.45.00,BTC/USDT,16941.05,16942.74,16940.19,16942.46,256
560139,2023-01-07 19.50.00,BTC/USDT,16942.46,16943.0,16939.86,16941.5,314
560140,2023-01-07 19.55.00,BTC/USDT,16941.5,16946.13,16940.84,16944.05,360
560141,2023-01-07 20.00.00,BTC/USDT,16944.05,16949.52,16943.02,16947.46,346
560142,2023-01-07 20.05.00,BTC/USDT,16947.68,16951.92,16946.6,16948.34,447
560143,2023-01-07 20.10.00,BTC/USDT,16948.34,16949.89,16943.82,16943.93,304
560144,2023-01-07 20.15.00,BTC/USDT,16943.93,16945.91,16939.75,16940.48,336
560145,2023-01-07 20.20.00,BTC/USDT,16940.63,16942.54,16940.08,16941.45,217
560146,2023-01-07 20.25.00,BTC/USDT,16941.45,16943.94,16940.66,16943.32,384
560147,2023-01-07 20.30.00,BTC/USDT,16943.32,16943.78,16937.15,16939.01,450
560148,2023-01-07 20.35.00,BTC/USDT,16938.85,16940.84,16937.04,16939.92,361
560149,2023-01-07 20.40.00,BTC/USDT,16939.57,16947.99,16938.06,16944.71,498
560150,2023-01-07 20.45.00,BTC/USDT,16944.51,16944.76,16937.65,16939.55,338
560151,2023-01-07 20.50.00,BTC/USDT,16939.55,16944.52,16938.51,16944.02,342
560152,2023-01-07 20.55.00,BTC/USDT,16943.82,16947.55,16943.71,16945.77,283
560153,2023-01-07 21.00.00,BTC/USDT,16945.44,16947.49,16944.14,16945.93,284
560154,2023-01-07 21.05.00,BTC/USDT,16946.08,16948.0,16945.08,16947.27,278
560155,2023-01-07 21.10.00,BTC/USDT,16947.0,16947.43,16942.39,16943.05,253
560156,2023-01-07 21.15.00,BTC/USDT,16942.9,16944.0,16941.58,16943.08,251
560157,2023-01-07 21.20.00,BTC/USDT,16942.94,16943.08,16940.07,16940.3,213
560158,2023-01-07 21.25.00,BTC/USDT,16940.3,16941.17,16937.0,16937.66,223
560159,2023-01-07 21.30.00,BTC/USDT,16937.66,16946.64,16937.19,16943.71,544
560160,2023-01-07 21.35.00,BTC/USDT,16943.96,16944.26,16937.0,16938.21,353
560161,2023-01-07 21.40.00,BTC/USDT,16937.8,16943.05,16937.8,16941.77,310
560162,2023-01-07 21.45.00,BTC/USDT,16941.77,16950.25,16939.07,16942.07,523
560163,2023-01-07 21.50.00,BTC/USDT,16942.07,16947.36,16940.48,16944.36,296
560164,2023-01-07 21.55.00,BTC/USDT,16944.36,16945.82,16937.41,16939.31,398
560165,2023-01-07 22.00.00,BTC/USDT,16939.06,16940.5,16929.46,16939.3,505
560166,2023-01-07 22.05.00,BTC/USDT,16939.15,16941.6,16937.05,16938.1,368
560167,2023-01-07 22.10.00,BTC/USDT,16937.98,16941.34,16934.17,16934.69,356
560168,2023-01-07 22.15.00,BTC/USDT,16934.56,16937.37,16934.0,16935.14,259
560169,2023-01-07 22.20.00,BTC/USDT,16934.9,16936.46,16934.0,16934.6,241
560170,2023-01-07 22.25.00,BTC/USDT,16934.6,16938.3,16934.52,16936.89,210
560171,2023-01-07 22.30.00,BTC/USDT,16936.89,16937.16,16932.17,16934.68,295
560172,2023-01-07 22.35.00,BTC/USDT,16934.49,16940.0,16933.54,16938.75,326
560173,2023-01-07 22.40.00,BTC/USDT,16938.75,16941.5,16936.25,16940.73,248
560174,2023-01-07 22.45.00,BTC/USDT,16940.73,16941.69,16937.6,16938.53,155
560175,2023-01-07 22.50.00,BTC/USDT,16938.34,16939.0,16936.36,16937.34,338
560176,2023-01-07 22.55.00,BTC/USDT,16937.34,16941.0,16936.03,16936.31,304
560177,2023-01-07 23.00.00,BTC/USDT,16936.31,16941.49,16931.05,16935.78,576
560178,2023-01-07 23.05.00,BTC/USDT,16935.78,16942.08,16935.6,16941.71,281
560179,2023-01-07 23.10.00,BTC/USDT,16941.71,16947.87,16940.66,16947.54,300
560180,2023-01-07 23.15.00,BTC/USDT,16947.54,16947.89,16940.01,16940.29,277
560181,2023-01-07 23.20.00,BTC/USDT,16940.29,16944.71,16938.1,16941.77,394
560182,2023-01-07 23.25.00,BTC/USDT,16941.77,16945.0,16938.0,16940.26,346
560183,2023-01-07 23.30.00,BTC/USDT,16940.26,16943.97,16939.57,16941.17,300
560184,2023-01-07 23.35.00,BTC/USDT,16940.95,16948.04,16939.26,16943.82,375
560185,2023-01-07 23.40.00,BTC/USDT,16943.65,16944.61,16939.45,16941.66,208
560186,2023-01-07 23.45.00,BTC/USDT,16941.37,16944.81,16940.28,16942.98,185
560187,2023-01-07 23.50.00,BTC/USDT,16942.69,16945.79,16942.27,16945.03,165
560188,2023-01-07 23.55.00,BTC/USDT,16945.03,16945.72,16942.57,16943.57,196
560189,2023-01-08 00.00.00,BTC/USDT,16943.83,16954.96,16943.21,16951.28,576
560190,2023-01-08 00.05.00,BTC/USDT,16951.7,16955.0,16950.13,16951.98,335
560191,2023-01-08 00.10.00,BTC/USDT,16951.68,16952.35,16945.08,16945.39,327
560192,2023-01-08 00.15.00,BTC/USDT,16945.39,16947.59,16942.22,16943.63,371
560193,2023-01-08 00.20.00,BTC/USDT,16943.63,16946.68,16942.0,16944.13,349
560194,2023-01-08 00.25.00,BTC/USDT,16944.13,16944.91,16937.76,16938.47,289
560195,2023-01-08 00.30.00,BTC/USDT,16938.47,16941.82,16928.22,16933.09,760
560196,2023-01-08 00.35.00,BTC/USDT,16933.09,16936.57,16916.81,16922.33,908
560197,2023-01-08 00.40.00,BTC/USDT,16922.78,16923.94,16911.0,16922.55,940
560198,2023-01-08 00.45.00,BTC/USDT,16922.55,16927.85,16913.06,16927.36,545
560199,2023-01-08 00.50.00,BTC/USDT,16927.56,16928.89,16923.92,16925.59,339
560200,2023-01-08 00.55.00,BTC/USDT,16925.59,16927.56,16922.0,16926.66,377
560201,2023-01-08 01.00.00,BTC/USDT,16926.66,16926.92,16918.0,16918.98,356
560202,2023-01-08 01.05.00,BTC/USDT,16918.98,16936.0,16915.25,16932.13,571
560203,2023-01-08 01.10.00,BTC/USDT,16932.45,16934.76,16931.19,16933.16,197
560204,2023-01-08 01.15.00,BTC/USDT,16933.43,16933.87,16928.01,16928.52,269
560205,2023-01-08 01.20.00,BTC/USDT,16928.52,16933.58,16925.91,16932.44,334
560206,2023-01-08 01.25.00,BTC/USDT,16932.44,16935.99,16928.49,16933.12,356
560207,2023-01-08 01.30.00,BTC/USDT,16933.12,16934.74,16926.62,16926.99,316
560208,2023-01-08 01.35.00,BTC/USDT,16926.99,16929.0,16925.0,16925.4,269
560209,2023-01-08 01.40.00,BTC/USDT,16925.4,16926.25,16915.43,16917.49,449
560210,2023-01-08 01.45.00,BTC/USDT,16917.39,16934.19,16916.59,16930.04,599
560211,2023-01-08 01.50.00,BTC/USDT,16929.7,16932.5,16925.3,16929.11,370
560212,2023-01-08 01.55.00,BTC/USDT,16929.34,16931.0,16927.56,16929.82,306
560213,2023-01-08 02.00.00,BTC/USDT,16929.82,16933.0,16928.4,16931.21,312
560214,2023-01-08 02.05.00,BTC/USDT,16931.21,16934.0,16930.44,16931.59,321
560215,2023-01-08 02.10.00,BTC/USDT,16931.59,16933.02,16928.92,16930.78,267
560216,2023-01-08 02.15.00,BTC/USDT,16930.78,16930.89,16927.79,16928.87,192
560217,2023-01-08 02.20.00,BTC/USDT,16928.72,16930.0,16927.24,16927.57,257
560218,2023-01-08 02.25.00,BTC/USDT,16927.57,16928.67,16923.79,16925.91,347
560219,2023-01-08 02.30.00,BTC/USDT,16925.91,16926.5,16921.7,16922.45,345
560220,2023-01-08 02.35.00,BTC/USDT,16922.71,16925.54,16919.07,16919.45,342
560221,2023-01-08 02.40.00,BTC/USDT,16919.46,16926.91,16919.46,16926.24,235
560222,2023-01-08 02.45.00,BTC/USDT,16926.24,16927.7,16925.55,16926.05,180
560223,2023-01-08 02.50.00,BTC/USDT,16926.05,16927.46,16924.03,16926.45,269
560224,2023-01-08 02.55.00,BTC/USDT,16926.45,16931.86,16926.14,16931.18,322
560225,2023-01-08 03.00.00,BTC/USDT,16931.46,16931.77,16929.6,16929.88,279
560226,2023-01-08 03.05.00,BTC/USDT,16929.62,16930.24,16926.17,16928.51,349
560227,2023-01-08 03.10.00,BTC/USDT,16928.51,16930.85,16928.05,16930.0,240
560228,2023-01-08 03.15.00,BTC/USDT,16930.0,16930.99,16928.5,16930.89,412
560229,2023-01-08 03.20.00,BTC/USDT,16930.89,16931.12,16928.63,16930.24,340
560230,2023-01-08 03.25.00,BTC/USDT,16930.24,16932.46,16930.06,16931.75,302
560231,2023-01-08 03.30.00,BTC/USDT,16931.75,16934.0,16930.58,16933.69,374
560232,2023-01-08 03.35.00,BTC/USDT,16933.69,16937.44,16932.83,16936.57,339
560233,2023-01-08 03.40.00,BTC/USDT,16936.57,16936.58,16928.02,16936.15,530
560234,2023-01-08 03.45.00,BTC/USDT,16936.35,16942.73,16932.83,16941.15,372
560235,2023-01-08 03.50.00,BTC/USDT,16941.29,16941.89,16935.6,16939.18,504
560236,2023-01-08 03.55.00,BTC/USDT,16939.34,16944.62,16938.8,16944.02,355
560237,2023-01-08 04.00.00,BTC/USDT,16944.02,16944.99,16940.9,16942.65,304
560238,2023-01-08 04.05.00,BTC/USDT,16942.65,16942.7,16939.18,16939.4,231
560239,2023-01-08 04.10.00,BTC/USDT,16939.6,16942.25,16938.74,16939.75,222
560240,2023-01-08 04.15.00,BTC/USDT,16939.47,16939.98,16935.94,16937.39,303
560241,2023-01-08 04.20.00,BTC/USDT,16937.14,16939.61,16936.79,16937.24,228
560242,2023-01-08 04.25.00,BTC/USDT,16937.61,16938.42,16935.83,16936.94,216
560243,2023-01-08 04.30.00,BTC/USDT,16936.86,16939.2,16935.85,16936.98,305
560244,2023-01-08 04.35.00,BTC/USDT,16936.75,16938.52,16934.8,16937.44,230
560245,2023-01-08 04.40.00,BTC/USDT,16937.61,16937.78,16935.04,16935.98,202
560246,2023-01-08 04.45.00,BTC/USDT,16935.98,16936.89,16934.61,16935.69,221
560247,2023-01-08 04.50.00,BTC/USDT,16935.54,16939.42,16934.4,16935.55,297
560248,2023-01-08 04.55.00,BTC/USDT,16935.32,16935.97,16934.41,16934.75,164
560249,2023-01-08 05.00.00,BTC/USDT,16934.95,16937.15,16933.54,16936.38,262
560250,2023-01-08 05.05.00,BTC/USDT,16936.38,16939.11,16934.94,16938.87,345
560251,2023-01-08 05.10.00,BTC/USDT,16938.87,16939.07,16935.83,16936.76,256
560252,2023-01-08 05.15.00,BTC/USDT,16936.76,16938.95,16935.68,16937.97,248
560253,2023-01-08 05.20.00,BTC/USDT,16937.97,16939.84,16936.83,16939.39,281
560254,2023-01-08 05.25.00,BTC/USDT,16939.39,16942.44,16937.1,16939.32,285
560255,2023-01-08 05.30.00,BTC/USDT,16939.64,16939.82,16936.8,16938.6,259
560256,2023-01-08 05.35.00,BTC/USDT,16938.45,16940.76,16937.59,16940.43,271
560257,2023-01-08 05.40.00,BTC/USDT,16940.43,16941.25,16939.38,16941.0,238
560258,2023-01-08 05.45.00,BTC/USDT,16941.14,16943.5,16939.46,16941.74,322
560259,2023-01-08 05.50.00,BTC/USDT,16942.05,16942.65,16940.54,16941.85,272
560260,2023-01-08 05.55.00,BTC/USDT,16941.85,16944.21,16940.89,16943.73,348
560261,2023-01-08 06.00.00,BTC/USDT,16943.73,16944.68,16940.09,16940.79,380
560262,2023-01-08 06.05.00,BTC/USDT,16940.79,16941.67,16938.55,16940.03,350
560263,2023-01-08 06.10.00,BTC/USDT,16940.02,16940.7,16938.43,16939.25,226
560264,2023-01-08 06.15.00,BTC/USDT,16939.25,16939.9,16936.56,16937.59,279
560265,2023-01-08 06.20.00,BTC/USDT,16937.44,16940.62,16936.87,16940.26,324
560266,2023-01-08 06.25.00,BTC/USDT,16940.26,16940.57,16934.58,16935.1,341
560267,2023-01-08 06.30.00,BTC/USDT,16935.22,16941.71,16933.26,16939.5,481
560268,2023-01-08 06.35.00,BTC/USDT,16939.47,16941.84,16938.41,16941.79,322
560269,2023-01-08 06.40.00,BTC/USDT,16941.79,16942.39,16940.05,16940.61,200
560270,2023-01-08 06.45.00,BTC/USDT,16940.61,16942.41,16936.72,16939.44,315
560271,2023-01-08 06.50.00,BTC/USDT,16939.44,16943.56,16939.1,16943.14,257
560272,2023-01-08 06.55.00,BTC/USDT,16943.18,16951.97,16942.34,16950.92,626
560273,2023-01-08 07.00.00,BTC/USDT,16950.92,16952.03,16947.31,16947.42,354
560274,2023-01-08 07.05.00,BTC/USDT,16947.42,16948.0,16945.89,16947.01,270
560275,2023-01-08 07.10.00,BTC/USDT,16947.28,16947.4,16943.76,16945.92,337
560276,2023-01-08 07.15.00,BTC/USDT,16946.1,16946.92,16943.21,16946.22,219
560277,2023-01-08 07.20.00,BTC/USDT,16946.52,16951.73,16943.16,16949.57,404
560278,2023-01-08 07.25.00,BTC/USDT,16949.56,16951.2,16947.9,16950.96,262
560279,2023-01-08 07.30.00,BTC/USDT,16950.96,16953.57,16949.74,16950.87,375
560280,2023-01-08 07.35.00,BTC/USDT,16951.03,16954.76,16948.5,16953.53,300
560281,2023-01-08 07.40.00,BTC/USDT,16953.76,16957.12,16950.51,16952.27,421
560282,2023-01-08 07.45.00,BTC/USDT,16952.27,16952.56,16945.67,16950.32,514
560283,2023-01-08 07.50.00,BTC/USDT,16950.32,16955.12,16950.16,16953.41,388
560284,2023-01-08 07.55.00,BTC/USDT,16953.41,16955.28,16949.1,16953.77,413
560285,2023-01-08 08.00.00,BTC/USDT,16953.77,16955.02,16952.45,16953.53,325
560286,2023-01-08 08.05.00,BTC/USDT,16953.61,16955.51,16952.43,16953.4,343
560287,2023-01-08 08.10.00,BTC/USDT,16953.4,16955.4,16950.24,16950.77,459
560288,2023-01-08 08.15.00,BTC/USDT,16950.77,16956.01,16948.3,16950.95,573
560289,2023-01-08 08.20.00,BTC/USDT,16951.14,16952.25,16949.04,16951.82,396
560290,2023-01-08 08.25.00,BTC/USDT,16951.99,16951.99,16944.0,16947.14,525
560291,2023-01-08 08.30.00,BTC/USDT,16947.14,16950.0,16943.64,16943.69,468
560292,2023-01-08 08.35.00,BTC/USDT,16943.69,16947.73,16942.11,16946.45,416
560293,2023-01-08 08.40.00,BTC/USDT,16946.68,16947.0,16942.1,16942.78,264
560294,2023-01-08 08.45.00,BTC/USDT,16942.58,16943.7,16940.01,16942.82,304
560295,2023-01-08 08.50.00,BTC/USDT,16943.1,16947.68,16942.66,16946.78,418
560296,2023-01-08 08.55.00,BTC/USDT,16947.03,16947.86,16944.66,16946.07,356
560297,2023-01-08 09.00.00,BTC/USDT,16945.91,16949.07,16944.34,16947.48,425
560298,2023-01-08 09.05.00,BTC/USDT,16947.49,16948.22,16944.22,16946.34,397
560299,2023-01-08 09.10.00,BTC/USDT,16946.71,16950.07,16946.0,16949.24,355
560300,2023-01-08 09.15.00,BTC/USDT,16949.24,16950.6,16947.1,16949.15,320
560301,2023-01-08 09.20.00,BTC/USDT,16949.15,16954.39,16947.99,16951.85,482
560302,2023-01-08 09.25.00,BTC/USDT,16951.85,16956.04,16951.15,16954.39,660
560303,2023-01-08 09.30.00,BTC/USDT,16954.25,16967.67,16952.8,16957.07,980
560304,2023-01-08 09.35.00,BTC/USDT,16957.07,16958.94,16946.04,16947.24,547
560305,2023-01-08 09.40.00,BTC/USDT,16947.24,16947.38,16926.76,16927.31,1396
560306,2023-01-08 09.45.00,BTC/USDT,16927.31,16941.98,16925.05,16937.61,773
560307,2023-01-08 09.50.00,BTC/USDT,16937.84,16938.37,16931.55,16935.4,365
560308,2023-01-08 09.55.00,BTC/USDT,16935.75,16938.0,16930.1,16935.6,411
560309,2023-01-08 10.00.00,BTC/USDT,16935.6,16939.37,16934.61,16938.76,391
560310,2023-01-08 10.05.00,BTC/USDT,16939.01,16939.75,16935.19,16935.61,311
560311,2023-01-08 10.10.00,BTC/USDT,16935.61,16938.55,16934.28,16935.94,328
560312,2023-01-08 10.15.00,BTC/USDT,16935.72,16937.33,16935.0,16936.76,288
560313,2023-01-08 10.20.00,BTC/USDT,16936.61,16936.83,16934.29,16935.84,333
560314,2023-01-08 10.25.00,BTC/USDT,16936.02,16938.42,16934.0,16935.77,353
560315,2023-01-08 10.30.00,BTC/USDT,16935.97,16939.18,16934.79,16938.4,242
560316,2023-01-08 10.35.00,BTC/USDT,16938.16,16940.0,16933.55,16933.97,347
560317,2023-01-08 10.40.00,BTC/USDT,16933.97,16937.1,16933.14,16936.28,431
560318,2023-01-08 10.45.00,BTC/USDT,16935.95,16937.25,16934.42,16936.62,270
560319,2023-01-08 10.50.00,BTC/USDT,16936.62,16939.38,16936.38,16937.94,323
560320,2023-01-08 10.55.00,BTC/USDT,16938.21,16938.87,16935.64,16936.41,321
560321,2023-01-08 11.00.00,BTC/USDT,16936.41,16938.4,16935.68,16936.2,319
560322,2023-01-08 11.05.00,BTC/USDT,16936.21,16938.48,16935.14,16938.38,355
560323,2023-01-08 11.10.00,BTC/USDT,16938.22,16939.25,16936.32,16938.57,259
560324,2023-01-08 11.15.00,BTC/USDT,16938.8,16941.89,16936.29,16937.19,288
560325,2023-01-08 11.20.00,BTC/USDT,16937.19,16939.64,16934.98,16937.03,427
560326,2023-01-08 11.25.00,BTC/USDT,16936.96,16937.8,16935.49,16937.28,287
560327,2023-01-08 11.30.00,BTC/USDT,16937.28,16939.61,16935.01,16937.5,304
560328,2023-01-08 11.35.00,BTC/USDT,16937.33,16938.78,16936.83,16938.12,150
560329,2023-01-08 11.40.00,BTC/USDT,16938.12,16939.47,16936.61,16938.71,269
560330,2023-01-08 11.45.00,BTC/USDT,16938.83,16940.45,16938.36,16939.22,245
560331,2023-01-08 11.50.00,BTC/USDT,16939.39,16954.0,16930.01,16940.17,841
560332,2023-01-08 11.55.00,BTC/USDT,16940.45,16951.48,16926.3,16927.42,795
560333,2023-01-08 12.00.00,BTC/USDT,16927.42,16930.72,16926.0,16927.69,481
560334,2023-01-08 12.05.00,BTC/USDT,16927.84,16932.51,16927.4,16928.38,327
560335,2023-01-08 12.10.00,BTC/USDT,16928.4,16929.1,16926.01,16926.63,291
560336,2023-01-08 12.15.00,BTC/USDT,16926.34,16928.99,16925.55,16927.79,397
560337,2023-01-08 12.20.00,BTC/USDT,16928.03,16928.86,16925.0,16928.1,360
560338,2023-01-08 12.25.00,BTC/USDT,16928.1,16928.55,16923.01,16926.71,417
560339,2023-01-08 12.30.00,BTC/USDT,16926.42,16930.17,16925.04,16928.74,432
560340,2023-01-08 12.35.00,BTC/USDT,16928.53,16930.5,16924.5,16925.34,314
560341,2023-01-08 12.40.00,BTC/USDT,16925.34,16928.4,16922.9,16927.0,330
560342,2023-01-08 12.45.00,BTC/USDT,16927.09,16928.03,16924.07,16925.62,370
560343,2023-01-08 12.50.00,BTC/USDT,16925.68,16926.42,16923.04,16924.22,253
560344,2023-01-08 12.55.00,BTC/USDT,16924.04,16924.79,16921.4,16923.75,246
560345,2023-01-08 13.00.00,BTC/USDT,16924.01,16925.0,16920.37,16923.52,345
560346,2023-01-08 13.05.00,BTC/USDT,16923.27,16926.31,16922.77,16926.04,338
560347,2023-01-08 13.10.00,BTC/USDT,16925.78,16927.7,16924.01,16926.66,337
560348,2023-01-08 13.15.00,BTC/USDT,16926.66,16929.99,16925.73,16928.48,446
560349,2023-01-08 13.20.00,BTC/USDT,16928.65,16938.49,16928.32,16932.61,513
560350,2023-01-08 13.25.00,BTC/USDT,16932.37,16933.9,16931.71,16932.96,283
560351,2023-01-08 13.30.00,BTC/USDT,16933.26,16935.85,16932.03,16934.6,420
560352,2023-01-08 13.35.00,BTC/USDT,16934.6,16934.71,16931.1,16931.37,388
560353,2023-01-08 13.40.00,BTC/USDT,16931.61,16932.6,16929.22,16931.11,266
560354,2023-01-08 13.45.00,BTC/USDT,16931.41,16932.4,16929.35,16930.32,220
560355,2023-01-08 13.50.00,BTC/USDT,16930.32,16932.04,16929.51,16931.78,247
560356,2023-01-08 13.55.00,BTC/USDT,16931.78,16933.71,16930.98,16933.03,283
560357,2023-01-08 14.00.00,BTC/USDT,16933.32,16936.17,16932.72,16935.0,502
560358,2023-01-08 14.05.00,BTC/USDT,16935.0,16935.78,16931.25,16933.34,316
560359,2023-01-08 14.10.00,BTC/USDT,16933.08,16936.44,16932.61,16936.37,292
560360,2023-01-08 14.15.00,BTC/USDT,16936.02,16940.0,16934.55,16938.68,519
560361,2023-01-08 14.20.00,BTC/USDT,16938.69,16940.99,16936.22,16938.25,440
560362,2023-01-08 14.25.00,BTC/USDT,16938.25,16940.42,16935.3,16940.37,354
560363,2023-01-08 14.30.00,BTC/USDT,16940.09,16943.0,16939.02,16942.15,381
560364,2023-01-08 14.35.00,BTC/USDT,16942.36,16943.57,16940.25,16941.34,426
560365,2023-01-08 14.40.00,BTC/USDT,16941.34,16947.99,16940.26,16942.12,631
560366,2023-01-08 14.45.00,BTC/USDT,16942.41,16950.21,16942.0,16950.18,651
560367,2023-01-08 14.50.00,BTC/USDT,16950.18,16953.97,16946.32,16950.62,526
560368,2023-01-08 14.55.00,BTC/USDT,16950.88,16954.3,16948.54,16952.44,531
560369,2023-01-08 15.00.00,BTC/USDT,16952.44,16959.0,16938.0,16942.38,995
560370,2023-01-08 15.05.00,BTC/USDT,16942.38,16945.91,16939.11,16944.94,290
560371,2023-01-08 15.10.00,BTC/USDT,16944.64,16945.79,16943.33,16944.01,271
560372,2023-01-08 15.15.00,BTC/USDT,16944.32,16945.71,16939.87,16943.93,343
560373,2023-01-08 15.20.00,BTC/USDT,16944.08,16946.68,16942.93,16944.68,317
560374,2023-01-08 15.25.00,BTC/USDT,16944.68,16951.97,16944.07,16950.27,489
560375,2023-01-08 15.30.00,BTC/USDT,16950.27,16950.85,16945.02,16949.32,335
560376,2023-01-08 15.35.00,BTC/USDT,16949.05,16951.0,16946.0,16947.01,418
560377,2023-01-08 15.40.00,BTC/USDT,16947.36,16958.7,16947.02,16954.84,765
560378,2023-01-08 15.45.00,BTC/USDT,16955.23,17002.69,16954.07,16986.68,2295
560379,2023-01-08 15.50.00,BTC/USDT,16987.12,17001.07,16977.96,16998.22,1172
560380,2023-01-08 15.55.00,BTC/USDT,16998.28,17019.79,16980.0,17000.43,1522
560381,2023-01-08 16.00.00,BTC/USDT,17000.43,17022.08,16973.65,16976.19,1744
560382,2023-01-08 16.05.00,BTC/USDT,16976.48,16982.47,16963.27,16974.68,957
560383,2023-01-08 16.10.00,BTC/USDT,16974.68,16976.2,16951.48,16963.83,1082
560384,2023-01-08 16.15.00,BTC/USDT,16964.11,16964.11,16946.83,16957.44,756
560385,2023-01-08 16.20.00,BTC/USDT,16957.66,16972.65,16956.2,16960.18,593
560386,2023-01-08 16.25.00,BTC/USDT,16960.18,16961.72,16925.67,16932.62,1354
560387,2023-01-08 16.30.00,BTC/USDT,16932.89,16939.16,16928.01,16934.93,652
560388,2023-01-08 16.35.00,BTC/USDT,16934.93,16937.32,16916.1,16936.54,1294
560389,2023-01-08 16.40.00,BTC/USDT,16936.54,16948.95,16934.89,16942.13,789
560390,2023-01-08 16.45.00,BTC/USDT,16942.13,16950.0,16935.49,16942.47,562
560391,2023-01-08 16.50.00,BTC/USDT,16942.47,16945.43,16935.03,16944.41,473
560392,2023-01-08 16.55.00,BTC/USDT,16944.41,16947.0,16936.0,16936.87,362
560393,2023-01-08 17.00.00,BTC/USDT,16936.87,16937.67,16923.53,16932.37,660
560394,2023-01-08 17.05.00,BTC/USDT,16932.37,16938.41,16931.8,16935.41,383
560395,2023-01-08 17.10.00,BTC/USDT,16935.41,16950.6,16935.02,16947.58,549
560396,2023-01-08 17.15.00,BTC/USDT,16947.51,16952.03,16943.58,16946.22,570
560397,2023-01-08 17.20.00,BTC/USDT,16946.22,16946.47,16935.31,16940.58,368
560398,2023-01-08 17.25.00,BTC/USDT,16941.03,16943.0,16939.99,16942.09,221
560399,2023-01-08 17.30.00,BTC/USDT,16942.29,16943.7,16938.74,16940.74,329
560400,2023-01-08 17.35.00,BTC/USDT,16940.43,16940.79,16931.38,16938.12,412
560401,2023-01-08 17.40.00,BTC/USDT,16938.12,16940.0,16932.12,16935.6,323
560402,2023-01-08 17.45.00,BTC/USDT,16935.92,16936.65,16930.0,16931.9,371
560403,2023-01-08 17.50.00,BTC/USDT,16931.78,16932.6,16920.65,16925.99,659
560404,2023-01-08 17.55.00,BTC/USDT,16926.08,16930.08,16920.3,16928.5,491
560405,2023-01-08 18.00.00,BTC/USDT,16928.89,16928.89,16919.94,16922.21,526
560406,2023-01-08 18.05.00,BTC/USDT,16922.21,16933.58,16920.34,16932.66,437
560407,2023-01-08 18.10.00,BTC/USDT,16933.28,16934.08,16929.96,16933.1,298
560408,2023-01-08 18.15.00,BTC/USDT,16932.84,16934.56,16932.07,16934.4,247
560409,2023-01-08 18.20.00,BTC/USDT,16934.4,16934.7,16931.7,16933.11,257
560410,2023-01-08 18.25.00,BTC/USDT,16933.11,16933.51,16929.87,16931.01,237
560411,2023-01-08 18.30.00,BTC/USDT,16930.78,16936.49,16930.64,16935.38,295
560412,2023-01-08 18.35.00,BTC/USDT,16935.11,16935.38,16932.0,16932.35,216
560413,2023-01-08 18.40.00,BTC/USDT,16932.61,16933.4,16923.67,16924.58,353
560414,2023-01-08 18.45.00,BTC/USDT,16924.58,16930.25,16922.0,16927.54,331
560415,2023-01-08 18.50.00,BTC/USDT,16927.54,16929.35,16923.01,16923.68,326
560416,2023-01-08 18.55.00,BTC/USDT,16923.68,16930.93,16922.82,16929.84,379
560417,2023-01-08 19.00.00,BTC/USDT,16930.03,16930.16,16925.0,16925.8,320
560418,2023-01-08 19.05.00,BTC/USDT,16925.8,16927.0,16924.74,16924.75,199
560419,2023-01-08 19.10.00,BTC/USDT,16924.75,16929.79,16923.84,16929.75,304
560420,2023-01-08 19.15.00,BTC/USDT,16929.76,16934.3,16929.06,16933.31,277
560421,2023-01-08 19.20.00,BTC/USDT,16933.31,16937.0,16931.01,16931.57,402
560422,2023-01-08 19.25.00,BTC/USDT,16931.21,16933.0,16929.61,16931.45,228
560423,2023-01-08 19.30.00,BTC/USDT,16931.45,16931.54,16927.39,16929.89,232
560424,2023-01-08 19.35.00,BTC/USDT,16930.1,16933.37,16929.31,16932.53,232
560425,2023-01-08 19.40.00,BTC/USDT,16932.53,16934.04,16930.85,16933.35,292
560426,2023-01-08 19.45.00,BTC/USDT,16933.5,16939.45,16932.78,16933.83,439
560427,2023-01-08 19.50.00,BTC/USDT,16933.83,16934.59,16930.11,16931.7,337
560428,2023-01-08 19.55.00,BTC/USDT,16931.7,16935.45,16926.7,16927.25,440
560429,2023-01-08 20.00.00,BTC/USDT,16927.25,16934.0,16924.41,16928.73,639
560430,2023-01-08 20.05.00,BTC/USDT,16928.73,16942.06,16927.51,16941.36,565
560431,2023-01-08 20.10.00,BTC/USDT,16941.36,16953.0,16938.69,16948.53,1114
560432,2023-01-08 20.15.00,BTC/USDT,16948.68,16950.82,16936.71,16948.07,721
560433,2023-01-08 20.20.00,BTC/USDT,16947.66,16967.17,16944.7,16957.07,1221
560434,2023-01-08 20.25.00,BTC/USDT,16957.48,16962.65,16953.43,16957.65,470
560435,2023-01-08 20.30.00,BTC/USDT,16957.65,16964.68,16953.34,16958.06,609
560436,2023-01-08 20.35.00,BTC/USDT,16958.29,16978.0,16956.19,16974.63,730
560437,2023-01-08 20.40.00,BTC/USDT,16974.63,16976.0,16966.37,16973.94,662
